election_date,anc,last_name,first_name,suffix
1992-11-03,7D03,Woods,Catherine A.,
1992-11-03,7D04,Whitten,Harold L.,
1994-11-08,7D02,Smallwood,Tina L.,
1994-11-08,7D03,Woods,Catherine A.,
1994-11-08,7D04,Whitten,Harold L.,
1996-11-05,7D02,Wilson,Anelda,
1996-11-05,7D03,Woods,Catherine A.,
1996-11-05,7D04,Whitten,Harold L.,
1998-11-03,7D02,No candidate,,
1998-11-03,7D03,Woods,Catherine A.,
1998-11-03,7D04,Whitten,Harold L.,
2000-11-07,7D02,No candidate,,
2000-11-07,7D03,Woods,Catherine A.,
2000-11-07,7D04,Whitten,Harold L.,
2002-11-05,7D02,Ferguson,Jamaal Lemar,
2002-11-05,7D03,Douglas,Dorothy,
2002-11-05,7D04,Washington,Sheila,
2004-11-02,7D02,Slayton,Sharita C.,
2004-11-02,7D03,Douglas,Dorothy,
2004-11-02,7D04,Hasty,Adrian R.,
2006-11-07,7D02,Slayton,Sharita C.,
2006-11-07,7D03,Douglas,Dorothy,
2006-11-07,7D04,Majeed,Warees,
2008-11-04,7D02,Slayton,Sharita C.,
2008-11-04,7D03,Douglas,Dorothy,
2008-11-04,7D04,Prue,JoAnne,
2010-11-02,7D02,Slayton,Sharita C.,
2010-11-02,7D03,Ross,Will H.,
2010-11-02,7D04,Prue,JoAnne,
2012-11-06,7D02,No candidate,,
2012-11-06,7D03,Muhammad,Donna R.,
2012-11-06,7D04,Prue,Jo-Anne,
1979-11-06,7D05,No candidate,,
1979-11-06,7D06,No candidate,,
1979-11-06,7D07,Norris,Charles R.,
1981-11-03,7D05,Cummings,Randolph C.,
1981-11-03,7D06,Reed,Oscar,
1981-11-03,7D07,Norris,Charles R.,
1984-11-06,7D05,Cummings,Randolph C.,
1984-11-06,7D06,Lindsey,Thomas L.,Sr
1984-11-06,7D07,Williams,Arthur E.,
1986-11-04,7D05,Cummings,Randolph C.,
1986-11-04,7D06,No candidate,,
1986-11-04,7D07,Williams,Arthur E.,
1988-11-08,7D05,Cummings,Randolph C.,
1988-11-08,7D06,Parker,John W.,Jr
1988-11-08,7D07,Woods,Ronald D.,
1990-11-06,7D05,Jackson,Celestine J.,
1990-11-06,7D06,Whitten,Harold L.,
1990-11-06,7D07,Woods,Catherine A.,
1992-11-03,7D05,Greene,Herman B.,
1992-11-03,7D06,Jackson,Rita A.,
1992-11-03,7D07,Gurley,George,
1994-11-08,7D05,Greene,Herman B.,
1994-11-08,7D06,Jackson,Rita A.,
1994-11-08,7D07,Gurley,George,
1996-11-05,7D05,Greene,Herman B.,
1996-11-05,7D06,Jackson,Rita A.,
1996-11-05,7D07,Sizemore,Michael,
1998-11-03,7D05,Wright,William E.,
1998-11-03,7D06,No candidate,,
1998-11-03,7D07,Foster,Delano A.,
2000-11-07,7D05,Greene,Herman B.,
2000-11-07,7D06,Murchison,Raymon,
2000-11-07,7D07,Foster,Delano A.,
2002-11-05,7D05,Tolson,Christine M.,
2002-11-05,7D06,Creasey,Michael,
2002-11-05,7D07,No candidate,,
2004-11-02,7D05,Tolson,Christine M.,
2004-11-02,7D06,Creasey,Michael,
2004-11-02,7D07,Murchison,Raymon,
2006-11-07,7D05,Tingling-Clemmons,Rick,
2006-11-07,7D06,Scurry,Tony,
2006-11-07,7D07,No candidate,,
2008-11-04,7D05,Tingling-Clemmons,Rick,
2008-11-04,7D06,Seaward,Willette,
2008-11-04,7D07,Woods,Alisa A.,
2010-11-02,7D05,Pecot,Liz,
2010-11-02,7D06,Seaward,Willette,
2010-11-02,7D07,Woods,Willie Henry,Jr
2012-11-06,7D05,Hazel,Janis D.,
2012-11-06,7D06,Black,Ericka S.,
2012-11-06,7D07,Woods,Willie Henry,Jr
1979-11-06,7E01,No candidate,,
1979-11-06,7E02,No candidate,,
1979-11-06,7E03,Lormans,John C.,
1981-11-03,7E01,No candidate,,
1981-11-03,7E02,No candidate,,
1981-11-03,7E03,No candidate,,
1984-11-06,7E01,No candidate,,
1984-11-06,7E02,Lormans,John C.,
1984-11-06,7E03,Robinson,Minnie C.,
1986-11-04,7E01,No candidate,,
1986-11-04,7E02,Lormans,John C.,
1986-11-04,7E03,Robinson,Minnie C.,
1988-11-08,7E01,Wade,Veronica L.,
1988-11-08,7E02,Samuels,Josephine P.,
1988-11-08,7E03,Robinson,Minnie C.,
1990-11-06,7E01,Wade,Veronica L.,
1990-11-06,7E02,Samuels,Josephine P.,
1990-11-06,7E03,Robinson,Minnie C.,
1992-11-03,7E01,Wade,Veronica L.,
1992-11-03,7E02,Lewis,Betty Anne,
1992-11-03,7E03,Watkins,Doris E.,
1994-11-08,7E01,London,Angela M.,
1994-11-08,7E02,Lewis,Betty Anne,
1994-11-08,7E03,Neugent,Constance D.,
1996-11-05,7E01,London,Angela M.,
1996-11-05,7E02,Lockett,Joseph Wayne,
1996-11-05,7E03,Holman,Gerald T.,Sr
1998-11-03,7E01,London,Angela M.,
1998-11-03,7E02,Matthews,Robert L.,
1998-11-03,7E03,No candidate,,
2000-11-07,7E01,Williams,Chad,
2000-11-07,7E02,Lockett,Joseph Wayne,
2000-11-07,7E03,No candidate,,
2002-11-05,7E01,Robinson,Naomi P.,
2002-11-05,7E02,Rice,Johnnie Scott,
2002-11-05,7E03,No candidate,,
2004-11-02,7E01,Robinson,Naomi P.,
2004-11-02,7E02,Rice,Johnnie Scott,
2004-11-02,7E03,Hamlett,Rosa A.,
2006-11-07,7E01,Robinson,Naomi P.,
2006-11-07,7E02,No candidate,,
2006-11-07,7E03,Hamlett,Rosa A.,
2008-11-04,7E01,Thomas,Ben,
2008-11-04,7E02,Green,Linda S.,
2008-11-04,7E03,Hamlett,Rosa A.,
2010-11-02,7E01,Browne,George B.,Jr
2010-11-02,7E02,Green,Linda S.,
2010-11-02,7E03,Hamlett,Rosa A.,
2012-11-06,7E01,Browne,George B.,Jr
2012-11-06,7E02,Green,Linda S.,
2012-11-06,7E03,Hamlett,Rosa A.,
1979-11-06,7E04,No candidate,,
1979-11-06,7E05,No candidate,,
1979-11-06,7E06,Robinson,Minnie C.,
1981-11-03,7E04,Ferrell,Cora A.,
1981-11-03,7E05,No candidate,,
1981-11-03,7E06,Robinson,Minnie C.,
1984-11-06,7E04,Perry,Frank N.,
1984-11-06,7E05,No candidate,,
1984-11-06,7E06,Walters,Ivory D.,
1986-11-04,7E04,Perry,Frank N.,
1986-11-04,7E05,Ward,Pauline T.,
1986-11-04,7E06,Walters,Ivory D.,
1988-11-08,7E04,Jackson,Mary D.,
1988-11-08,7E05,Ward,Pauline T.,
1988-11-08,7E06,Walters,Ivory D.,
1990-11-06,7E04,Jackson,Mary D.,
1990-11-06,7E05,Ward,Pauline T.,
1990-11-06,7E06,Walters,Ivory D.,
1992-11-03,7E04,Jackson,Mary D.,
1992-11-03,7E05,Walters,Ivory,
1992-11-03,7E06,Burgess,Ruth,
1994-11-08,7E04,Jackson,Mary D.,
1994-11-08,7E05,Walters,Ivory,
1994-11-08,7E06,Burgess,Ruth,
1996-11-05,7E04,Jackson,Mary D.,
1996-11-05,7E05,No candidate,,
1996-11-05,7E06,Burgess,Ruth,
1998-11-03,7E04,Jackson,Mary D.,
1998-11-03,7E05,No candidate,,
1998-11-03,7E06,Madden,Connie,
2000-11-07,7E04,Jackson,Mary D.,
2000-11-07,7E05,Jackson,Inita,
2000-11-07,7E06,No candidate,,
2002-11-05,7E04,Jackson,Mary D.,
2002-11-05,7E05,Scott,Marline O.,
2002-11-05,7E06,Cole,Joanice L.,
2004-11-02,7E04,Joyner,Erica,
2004-11-02,7E05,Scott,Marline O.,
2004-11-02,7E06,Hughes,Donald A.,
2006-11-07,7E04,McCoy,Barbara L.,
2006-11-07,7E05,Scott,Marline O.,
2006-11-07,7E06,Inoue,David,
2008-11-04,7E04,Jackson,Mary D.,
2008-11-04,7E05,Scott,Marline O.,
2008-11-04,7E06,Armstrong,Evelyn Hunter,
2010-11-02,7E04,Jackson,Mary D.,
2010-11-02,7E05,McVea,Jean,
2010-11-02,7E06,Armstrong,Evelyn Hunter,
2012-11-06,7E04,Jackson,Mary D.,
2012-11-06,7E05,McVea,Jean M.,
2012-11-06,7E06,Lockett,Joseph Wayne,
1979-11-06,7E07,Perry,Frank N.,
1979-11-06,7E08,No candidate,,
1979-11-06,7E09,No candidate,,
1981-11-03,7E07,Perry,Frank N.,
1981-11-03,7E08,Thomas,Benjamin E.,Sr
1981-11-03,7E09,No candidate,,
1984-11-06,7E07,McCoy,David D.,
1984-11-06,7E08,Kelly,Louise H.,
1984-11-06,7E09,Thomas,Benjamin E.,Sr
1986-11-04,7E07,White,Charles C.,
1986-11-04,7E08,Hasty,Helen M.,
1986-11-04,7E09,Thomas,Benjamin E.,Sr
1988-11-08,7E07,White,Charles C.,
1988-11-08,7E08,Hasty,Helen M.,
1988-11-08,7E09,Thomas,Benjamin E.,Sr
1990-11-06,7E07,White,Charles C.,
1990-11-06,7E08,Hasty,Helen M.,
1990-11-06,7E09,Thomas,Benjamin E.,Sr
1992-11-03,7E07,Cotton,Charles E.,
1992-11-03,7E08,Thomas,Benjamin E.,Sr
1994-11-08,7E07,Cotton,Charles E.,
1994-11-08,7E08,Thomas,Benjamin E.,Sr
1996-11-05,7E07,Robinson,Naomi P.,
1996-11-05,7E08,Rice,Johnnie Scott,
1998-11-03,7E07,Robinson,Naomi P.,
1998-11-03,7E08,Rice,Johnnie Scott,
2000-11-07,7E07,Robinson,Naomi P.,
2000-11-07,7E08,Rice,Johnnie Scott,
2002-11-05,7E07,Whitten,Harold L.,
2004-11-02,7E07,Whitten,Harold L.,
2006-11-07,7E07,Speight,Chester,
2008-11-04,7E07,Starling,Maxine N.,
2010-11-02,7E07,Starling,Maxine N.,
2012-11-06,7E07,Felder,Wendell,
1979-11-06,7E10,Lindo,Calvin E.,Sr
1979-11-06,7E11,No candidate,,
1979-11-06,7F01,No candidate,,
1981-11-03,7E10,Lindo,Calvin E.,Sr
1981-11-03,7E11,Thomas,Joyce E.,
1981-11-03,7F01,Thompson,Constance M.,
1984-11-06,7F01,Thompson,Constance M.,
1986-11-04,7F01,Thompson,Constance M.,
1988-11-08,7F01,Thompson,Constance M.,
1990-11-06,7F01,Thompson,Constance M.,
2012-11-06,7F01,Washington,Evie L.,
1979-11-06,7F02,No candidate,,
1979-11-06,7F03,Lewis,Walter C.,Sr
1979-11-06,7F04,No candidate,,
1981-11-03,7F02,Minor,Jerolyn,
1981-11-03,7F03,Lewis,Walter C.,Sr
1981-11-03,7F04,No candidate,,
1984-11-06,7F02,Settles,Pearl B.,
1984-11-06,7F03,Jefferson,James C.,
1984-11-06,7F04,Lucas,Keith Vance,
1986-11-04,7F02,Settles,Pearl B.,
1986-11-04,7F03,Jefferson,James C.,
1986-11-04,7F04,Smarr,Martharene S.,
1988-11-08,7F02,Settles,Karen N.,
1988-11-08,7F03,Hughes,Kemry M.,
1988-11-08,7F04,Smarr,Martharene S.,
1990-11-06,7F02,Settles,Karen N.,
1990-11-06,7F03,Smith,Isabelle B.,
1990-11-06,7F04,Smarr,Martharene S.,
2012-11-06,7F02,Thompson,Eboni-Rose,
2012-11-06,7F03,Carr,Sheila M. Carson,
2012-11-06,7F04,Exum,Charlene,
1979-11-06,7F05,Smalley,Doris T.,
1979-11-06,7F06,Thomas,Bernice R.,
1981-11-03,7F05,No candidate,,
1981-11-03,7F06,Settles,Pearl B.,
1984-11-06,7F05,Woody,Constance B.,
1986-11-04,7F05,No candidate,,
1988-11-08,7F05,Howard,Ted,
1990-11-06,7F05,Howard,Ted,Sr
2012-11-06,7F05,Settles,Karen,
2012-11-06,7F06,Traver,Elizabeth H.,
2012-11-06,7F07,No candidate,,
1979-11-06,8A01,No candidate,,
1981-11-03,8A01,Larkins,William C.,
1984-11-06,8A01,McMillian,Ann,
1986-11-04,8A01,McMillian,Ann,
1988-11-08,8A01,Law,Geraldine M.,
1990-11-06,8A01,Ferrell,Dorothea,
1992-11-03,8A01,Hawkins,Hannah M.,
1994-11-08,8A01,White,"David ""DJ""",
1996-11-05,8A01,White,"David ""DJ""",
1998-11-03,8A01,White,"David ""DJ""",
2000-11-07,8A01,Jefferson,Juanita W.,
2002-11-05,8A01,Muhammad,Anthony,
2004-11-02,8A01,Muhammad,Anthony,
2007-11-06,8A01,Muhammad,Anthony,
2008-11-04,8A01,Muhammad,Anthony,
2010-11-02,8A01,Muhammad,Anthony,
2012-11-06,8A01,Muhammad,Holly,
1979-11-06,8A02,Lloyd,Art,
1979-11-06,8A03,Wheeler,Michael A.,
1979-11-06,8A04,No candidate,,
1981-11-03,8A02,Lloyd,Art,
1981-11-03,8A03,Gaylor,Richard L.,
1981-11-03,8A04,No candidate,,
1984-11-06,8A02,No candidate,,
1984-11-06,8A03,No candidate,,
1984-11-06,8A04,No candidate,,
1986-11-04,8A02,Freeman,Alfonso (AL),
1986-11-04,8A03,Langford-Thomas,Beverly,
1986-11-04,8A04,No candidate,,
1988-11-08,8A02,Freeman,Alfonso (AL),
1988-11-08,8A03,Fox,F.D.R.,
1988-11-08,8A04,No candidate,,
1990-11-06,8A02,Freeman,Alfonso (AL),
1990-11-06,8A03,Scott,Randolph C.,
1990-11-06,8A04,Hackett,Letitia R.,
1992-11-03,8A02,Ferrell,Dorothea M.,
1992-11-03,8A03,Pearsall,Albert A.,III
1992-11-03,8A04,Ecker,Lewis C.,II
1994-11-08,8A02,Ferrell,Dorothea M.,
1994-11-08,8A03,Gibson,Theresa F.,
1994-11-08,8A04,Ecker,Lewis C.,II
1996-11-05,8A02,Ferrell,Dorothea M.,
1996-11-05,8A03,No candidate,,
1996-11-05,8A04,Ecker,Lewis C.,II
1998-11-03,8A02,Ferrell,Dorothea M.,
1998-11-03,8A03,Smith,Elwyn E.,
1998-11-03,8A04,Joyner,Tracey,
2000-11-07,8A02,No candidate,,
2000-11-07,8A03,Wilson,Charles H.,
2000-11-07,8A04,No candidate,,
2002-11-05,8A02,Clark,Barbara,
2002-11-05,8A03,Bradley,Fred,Jr
2002-11-05,8A04,Young,Yavocka D.,
2004-11-02,8A02,Clark,Barbara,
2004-11-02,8A03,Sapp,T'Chaka M.,
2004-11-02,8A04,Hudson,LaTesha D.,
2006-11-07,8A02,Clark,Barbara,
2006-11-07,8A03,Fuller,Greta J.,
2006-11-07,8A04,Hudson,LaTesha D.,
2008-11-04,8A02,Clark,Barbara,
2008-11-04,8A03,Fuller,Greta J.,
2008-11-04,8A04,Jones,Mike,
2010-11-02,8A02,Clark,Barbara J.,
2010-11-02,8A03,Fuller,Greta J.,
2010-11-02,8A04,Wilson,Charles E.,
2012-11-06,8A02,Clark,Barbara J.,
2012-11-06,8A03,Moore,L. Yvonne (L.Y.),
2012-11-06,8A04,Smith,Moses,
1979-11-06,8A05,Dale,Almore N.,
1979-11-06,8A06,Valentine,Barbara J.,
1979-11-06,8A07,No candidate,,
1981-11-03,8A05,Jones,Thorald A.,Sr
1981-11-03,8A06,No candidate,,
1981-11-03,8A07,No candidate,,
1984-11-06,8A05,Francis,Thomasina,
1984-11-06,8A06,No candidate,,
1984-11-06,8A07,No candidate,,
1986-11-04,8A05,Richardson,Robert L.,Sr
1986-11-04,8A06,No candidate,,
1986-11-04,8A07,Jackson,Richard H.,
1988-11-08,8A05,Hawkins,Hannah M.,
1988-11-08,8A06,Pearsall,Albert A.,
1988-11-08,8A07,Kirkland,Robert,
1990-11-06,8A05,Hawkins,Hannah M.,
1990-11-06,8A06,Pearsall,Albert A.,
1990-11-06,8A07,Ecker,Lewis C.,II
1992-11-03,8A05,Freeman,Alfonso L.,
1992-11-03,8A06,Davis,Benjamin,
1992-11-03,8A07,Taylor,John L.,
1994-11-08,8A05,Freeman,Alfonso L.,
1994-11-08,8A06,Davis,Benjamin,
1994-11-08,8A07,Brawner,Dona,
1996-11-05,8A05,Freeman,Alfonso L.,
1996-11-05,8A06,Davis,Benjamin,
1996-11-05,8A07,Scott,Evelyn,
1998-11-03,8A05,Freeman,Alfonso L.,
1998-11-03,8A06,No candidate,,
1998-11-03,8A07,Thomas,Constance C.,
2000-11-07,8A05,Freeman,Alfonso L.,
2000-11-07,8A06,No candidate,,
2000-11-07,8A07,Thomas,Constance C.,
2002-11-05,8A05,Jefferson,Juanita,
2002-11-05,8A06,Glover,W. Dianne,
2002-11-05,8A07,Johnson,Lendia S.,
2004-11-02,8A05,No candidate,,
2004-11-02,8A06,Michael,Marita,
2004-11-02,8A07,Johnson,Lendia S.,
2006-11-07,8A05,Kearney,Paul N.,
2006-11-07,8A06,Ward,Jackie,
2006-11-07,8A07,Johnson,Lendia S.,
2008-11-04,8A05,Ward,Carolyn B.,
2008-11-04,8A06,Justice,Gregg J.,III
2008-11-04,8A07,Johnson,Lendia S.,
2010-11-02,8A05,Ward,Carolyn B.,
2010-11-02,8A06,Justice,Gregg J.,III
2010-11-02,8A07,Johnson,Lendia Sue,
2012-11-06,8A05,Wilson,Charles E.,
2012-11-06,8A06,Graham,Kendall J.,
2012-11-06,8A07,Williams,Natalie,
1979-11-06,8A08,Moody,Linda H.,
1979-11-06,8A09,Logan,Charles,
1979-11-06,8B01,No candidate,,
1981-11-03,8A08,No candidate,,
1981-11-03,8A09,Jones,Mary M.,
1981-11-03,8B01,Williams,Ronald L.,
1984-11-06,8B01,Thomas-Boulding,Harold,
1986-11-04,8B01,No candidate,,
1988-11-08,8B01,King,Alexander,Sr
1990-11-06,8B01,Blyther,Sarah C.,
1992-11-03,8B01,Shillings,Jacqueline B.,
1994-11-08,8B01,Shillings,Jacqueline B.,
1996-11-05,8B01,Etienne,Hope B.,
1998-11-03,8B01,Etienne,Hope B.,
2000-11-07,8B01,Graham,Richard L.,
2002-11-05,8B01,Watson,Leonard,
2004-11-02,8B01,Braxton-Jones,Ahmad,
2006-11-07,8B01,Braxton-Jones,Ahmed,
2008-11-04,8B01,Buckley,Mary,
2010-11-02,8B01,Watson,Khadijah,
2012-11-06,8B01,Watson,Khadijah,
1979-11-06,8B02,No candidate,,
1979-11-06,8B03,Woolridge,Shirley E.,
1979-11-06,8B04,Ross,Mary F.,
1981-11-03,8B02,No candidate,,
1981-11-03,8B03,Woolridge,Shirley E.,
1981-11-03,8B04,Ross,Mary F.,
1984-11-06,8B02,No candidate,,
1984-11-06,8B03,Reeves,Charlene V.,
1984-11-06,8B04,Patterson,Marie W.,
1986-11-04,8B02,Moore,Bessie J.,
1986-11-04,8B03,No candidate,,
1986-11-04,8B04,Patterson,Marie W.,
1988-11-08,8B02,Moore,Bessie J.,
1988-11-08,8B03,Cauley,William J.,
1988-11-08,8B04,Patterson,Marie W.,
1990-11-06,8B02,Taylor,John L.,
1990-11-06,8B03,Cauley,William J.,
1990-11-06,8B04,Tate,Shirley Y.,
1992-11-03,8B02,Pickett,Sharon L.,
1992-11-03,8B03,Johnson,Luella V.,
1992-11-03,8B04,Cauley,William J.,
1994-11-08,8B02,Pickett,Sharon L.,
1994-11-08,8B03,Johnson,Luella V.,
1994-11-08,8B04,Daniels,Freddie,Jr
1996-11-05,8B02,No candidate,,
1996-11-05,8B03,No candidate,,
1996-11-05,8B04,No candidate,,
1998-11-03,8B02,No candidate,,
1998-11-03,8B03,Duclos,Paul J.,
1998-11-03,8B04,No candidate,,
2000-11-07,8B02,No candidate,,
2000-11-07,8B03,No candidate,,
2000-11-07,8B04,No candidate,,
2002-11-05,8B02,Fraser,Karl M.,
2002-11-05,8B03,No candidate,,
2002-11-05,8B04,Thomas,Constance C.,
2004-11-02,8B02,Fraser,Karl M.,
2004-11-02,8B03,No candidate,,
2004-11-02,8B04,Thomas,Constance C.,
2006-11-07,8B02,Brewer,David S.,
2006-11-07,8B03,No candidate,,
2006-11-07,8B04,Wilson,Charles,
2008-11-04,8B02,Brewer,David S.,
2008-11-04,8B03,Gaston,Darrell D.,
2008-11-04,8B04,Shoatz,"""JB""",
2010-11-02,8B02,Brewer,David S.,
2010-11-02,8B03,Gaston,Darrell D.,
2010-11-02,8B04,Shoatz,"""JB""",
2012-11-06,8B02,Gaston,Darrell Danny,
2012-11-06,8B03,Wilson,Charles H.,
2012-11-06,8B04,Lorenzo,Anthony,
1979-11-06,8B05,Bowen,Viola M.,
1979-11-06,8B06,No candidate,,
1979-11-06,8B07,Rice,Eli,
1981-11-03,8B05,Bowen,Viola M.,
1981-11-03,8B06,No candidate,,
1981-11-03,8B07,No candidate,,
1984-11-06,8B05,Beason,Margaret,
1984-11-06,8B06,Olarotimi,Daisy,
1984-11-06,8B07,Ross,Mary F.,
1986-11-04,8B05,Norwood,David,
1986-11-04,8B06,Snead,Shirley D.,
1986-11-04,8B07,Ross,Mary F.,
1988-11-08,8B05,Beason,Margaret,
1988-11-08,8B06,Snead,Shirley D.,
1988-11-08,8B07,Ross,Mary F.,
1990-11-06,8B05,Beason,Margaret,
1990-11-06,8B06,Garnett,Isabelle E.,
1990-11-06,8B07,Hill,Richard J.,
1992-11-03,8B05,Whittington,Eydie D.,
1992-11-03,8B06,Curtis,Delores J.,
1992-11-03,8B07,Kingsbury,Dionne,
1994-11-08,8B05,Whittington,Eydie D.,
1994-11-08,8B06,Carter,Renee C.,
1994-11-08,8B07,Kingsbury,Dionne,
1996-11-05,8B05,Olarotimi,Daisy,
1996-11-05,8B06,Shelton,James E.,
1996-11-05,8B07,Kingsbury,Dionne,
1998-11-03,8B05,No candidate,,
1998-11-03,8B06,Shelton,James E.,
1998-11-03,8B07,Kingsbury,Dionne,
2000-11-07,8B05,No candidate,,
2000-11-07,8B06,Patterson,Jacque D.,
2000-11-07,8B07,Kingsbury,Dionne,
2002-11-05,8B05,No candidate,,
2002-11-05,8B06,No candidate,,
2002-11-05,8B07,Patterson,Jacque,
2004-11-02,8B05,No candidate,,
2004-11-02,8B06,Baker,Kenny,
2004-11-02,8B07,Patterson,Jacque,
2006-11-07,8B05,Phillips,Tijwanna U.,
2006-11-07,8B06,Hawkins,Mitchell G.,III
2006-11-07,8B07,No candidate,,
2008-11-04,8B05,Phillips,Tijwanna U.,
2008-11-04,8B06,Hawkins,Mitchell G.,III
2008-11-04,8B07,No candidate,,
2010-11-02,8B05,Phillips,Tijwanna U.,
2010-11-02,8B06,Hawkins,Mitchell G.,III
2010-11-02,8B07,Thorne,Louise,
2012-11-06,8B05,Scippio,Betty,
2012-11-06,8B06,Hawkins,Mitchell G.,III
2012-11-06,8B07,Thorne,Louise,
1979-11-06,8B08,Patterson,Marie W.,
1979-11-06,8C01,No candidate,,
1979-11-06,8C02,No candidate,,
1981-11-03,8B08,Patterson,Marie W.,
1981-11-03,8C01,Browne,W. Wilbert,
1981-11-03,8C02,Browne,Hattie R. L.,
1984-11-06,8B08,No candidate,,
1984-11-06,8C01,Logan,Charles E.,
1984-11-06,8C02,Jones,Mary M.,
1986-11-04,8B08,No candidate,,
1986-11-04,8C01,Moore,Edward H.,
1986-11-04,8C02,Lockridge,William O.,
1988-11-08,8B08,Woodland,Calvin B.,Sr
1988-11-08,8C01,Smith,Newton,
1988-11-08,8C02,Lockridge,William O.,
1990-11-06,8B08,Chevalier,Jacques,
1990-11-06,8C01,Smith,Newton,
1990-11-06,8C02,Lockridge,William O.,
1992-11-03,8C01,Smith,Cynthia,
1992-11-03,8C02,No candidate,,
1994-11-08,8C01,Lewis,William C.,
1994-11-08,8C02,No candidate,,
1996-11-05,8C01,Lewis,William C.,
1996-11-05,8C02,No candidate,,
1998-11-03,8C01,Neamo,Glenda T.,
1998-11-03,8C02,No candidate,,
2000-11-07,8C01,Lucas,Renee D.,
2000-11-07,8C02,No candidate,,
2002-11-05,8C01,No candidate,,
2002-11-05,8C02,Jordan,Dion,
2004-11-02,8C01,Ferrell,Dorothea M.,
2004-11-02,8C02,Hodge,Barbara A.,
2006-11-07,8C01,Ferrell,Dorothea,
2006-11-07,8C02,No candidate,,
2008-11-04,8C01,Ellis,William R.,
2008-11-04,8C02,Jordan,Dion,
2010-11-02,8C01,Ellis,William R.,
2010-11-02,8C02,Jordan,Dion,
2012-11-06,8C01,No candidate,,
2012-11-06,8C02,Fremling,Alicia,
1979-11-06,8C03,Andrews,Julia R.,
1979-11-06,8C04,Sylvester,Kellis,
1979-11-06,8C05,No candidate,,
1981-11-03,8C03,Jordan,Pamela,
1981-11-03,8C04,No candidate,,
1981-11-03,8C05,Baylor,Joan Booth,
1984-11-06,8C03,Washington,Darion A.,
1984-11-06,8C04,No candidate,,
1984-11-06,8C05,Norris,Lois J.,
1986-11-04,8C03,Campbell,Alethea W.,
1986-11-04,8C04,Cuthbert,Mary J.,
1986-11-04,8C05,Young,Frank J.,
1988-11-08,8C03,Campbell,Alethea W.,
1988-11-08,8C04,Cuthbert,Mary J.,
1988-11-08,8C05,Dow,Muriel,
1990-11-06,8C03,Campbell,Alethea W.,
1990-11-06,8C04,Cuthbert,Mary J.,
1990-11-06,8C05,Jenkins,Margi R.,
1992-11-03,8C03,Lockridge,William,
1992-11-03,8C04,Cuthbert,Mary J.,
1992-11-03,8C05,Henderson,Carolyn A.,
1994-11-08,8C03,Brown,Kenny,
1994-11-08,8C04,Cuthbert,Mary J.,
1994-11-08,8C05,Kemp,Barbara A.,
1996-11-05,8C03,Lockridge,Calvin,
1996-11-05,8C04,Cuthbert,Mary J.,
1996-11-05,8C05,Kemp,Barbara A.,
1998-11-03,8C03,Lockridge,R. Calvin,
1998-11-03,8C04,Osborne,Hope A.,
1998-11-03,8C05,Kemp,Barbara A.,
2000-11-07,8C03,Lockridge,R. Calvin,
2000-11-07,8C04,Cuthbert,Mary J.,
2000-11-07,8C05,Kemp,Barbara A.,
2002-11-05,8C03,Cuthbert,Mary J.,
2002-11-05,8C04,Lockridge,R. Calvin,
2002-11-05,8C05,No candidate,,
2004-11-02,8C03,Cuthbert,Mary J.,
2004-11-02,8C04,Lockridge,R. Calvin,
2004-11-02,8C05,No candidate,,
2006-11-07,8C03,Cuthbert,Mary J.,
2006-11-07,8C04,Lockridge,R. Calvin,
2006-11-07,8C05,No candidate,,
2008-11-04,8C03,Cuthbert,Mary J.,
2008-11-04,8C04,Lockridge,R. Calvin,
2008-11-04,8C05,No candidate,,
2010-11-02,8C03,Cuthbert,Mary J.,
2010-11-02,8C04,Logan,Lloyd T.,
2010-11-02,8C05,Kenan-Smalls,Yottie,
2012-11-06,8C03,Cuthbert,Mary J.,
2012-11-06,8C04,No candidate,,
2012-11-06,8C05,Logan,Lloyd T.,
1979-11-06,8C06,No candidate,,
1979-11-06,8C07,No candidate,,
1979-11-06,8C08,No candidate,,
1981-11-03,8C06,Hackney,Everett W.,
1981-11-03,8C07,No candidate,,
1981-11-03,8C08,Smith,Tommy,
1984-11-06,8C06,No candidate,,
1984-11-06,8C07,No candidate,,
1986-11-04,8C06,No candidate,,
1986-11-04,8C07,No candidate,,
1988-11-08,8C06,Longshore,Mary Lynn,
1988-11-08,8C07,No candidate,,
1990-11-06,8C06,Spriggs,Marcia G.,
1990-11-06,8C07,No candidate,,
1992-11-03,8C06,Brown,Dorothy T.,
1992-11-03,8C07,Young,Frank J.,
1992-11-03,8C08,Campbell,Alethea W.,
1994-11-08,8C06,Brown,Dorothy T.,
1994-11-08,8C07,Pannell,Philip E.,
1994-11-08,8C08,Harris,Bill,
1996-11-05,8C06,Abbott,Vera,
1996-11-05,8C07,Major,Virginia L.,
1996-11-05,8C08,Lee,Stephanie,
1998-11-03,8C06,Abbott,Vera,
1998-11-03,8C07,Major,Virginia L.,
1998-11-03,8C08,Johnson,C. Kenneth,
2000-11-07,8C06,Clark,Richard T.,
2000-11-07,8C07,Major,Virginia L.,
2000-11-07,8C08,Johnson,C. Kenneth,
2002-11-05,8C06,No candidate,,
2002-11-05,8C07,Kemp,Barbara A.,
2004-11-02,8C06,No candidate,,
2004-11-02,8C07,Kemp,Barbara A.,
